name,length,pt1x,pt1y,pt1z,pt2x,pt2y,pt2z
transom_curves6_012_line_011,2728.5571048520555,34472.7082824525,8739.400148391698,5765.986378675864,33343.757574275754,6739.542958620553,4292.532818679311
transom_curves6_012_line_012,2648.7775565950983,35799.95699052039,8739.400148391678,5346.825211370411,34588.69935332351,6739.52111096214,4102.091779544935
transom_curves6_012_line_013,2655.091468695496,37126.65372381575,8739.400148391704,4924.936148199264,35805.997147205024,6739.500297175719,3782.229930967234
transom_curves6_012_line_014,2646.3180001170676,38435.3254136283,8739.400148391702,4448.336902598147,37019.876727577284,6739.480761048433,3448.4236968504806
transom_curves6_012_line_015,2657.8522392303253,39778.560950186766,8739.40014839172,4081.9222416525813,38257.657582367734,6739.462748353047,3215.157067418561
transom_curves6_012_line_016,2670.6600637994748,41109.13780344034,8739.40014839177,3674.2855228195967,39490.54664382181,6739.446506191594,2958.203639632745
transom_curves6_012_line_017,2692.266791768174,42422.12116661407,8739.400148391755,3209.692672154432,40710.46887724821,6739.432281090275,2645.1792107313495
transom_curves6_012_line_018,2754.787494268207,43734.84194341809,8739.400148391696,2744.465598653681,41906.21140828795,6739.420319503616,2249.4452065414343
transom_curves6_012_line_019,2769.9964551846347,44999.17559296203,8739.400148391696,2163.113351961205,43105.844479664316,6739.410868030786,1866.0939324012334
transom_curves6_012_line_020,2781.817811656264,46247.83321954365,8739.400148391695,1546.434296309289,44314.602885143475,6739.40417363376,1512.5682018329067
transom_curves6_012_line_021,2874.6891274122454,47528.792902886154,8739.400148391685,1000.0000233152218,45463.88638698313,6739.400483430858,1000.0000237487221
transom_curves6_013_line_001,2022.6092512875405,24290.282721777894,6739.74187356147,1000.0000237487211,24588.354334623677,4739.216568295511,1000.0000237487235
transom_curves6_013_line_002,2028.9507025092491,24814.91134164534,6739.732763273822,2263.307507179017,24998.16878738394,4739.217172811845,1978.7112420722747
transom_curves6_013_line_003,2128.410318952413,25503.82400498127,6739.716895002261,3480.402772802637,25733.78421062323,4739.220755434525,2791.008846793126
transom_curves6_013_line_004,2395.7697502471506,26187.660365369826,6739.696031172907,4700.758369215815,26606.85921706214,4739.226947440745,3450.9149934398974
transom_curves6_013_line_005,2840.872259602699,26947.790713703347,6739.671922848899,5873.359511180271,27579.168130492384,4739.235380588803,3957.5903723382703
transom_curves6_013_line_006,2811.8358339267315,28216.389140065814,6739.646275771971,6336.404654204802,28584.552696823328,4739.2456892736245,4394.9428734923495
transom_curves6_013_line_007,2519.4212952088146,29586.16175197278,6739.6201510037745,6079.1978597189645,29661.283963640286,4739.257508271701,4549.364661743512
transom_curves6_013_line_008,2269.4435404149904,30757.735089255522,6739.593994076682,5324.078033627838,30714.561641989356,4739.270490988929,4252.996374940125
transom_curves6_013_line_009,2132.940071810077,32007.54707639743,6739.568152757283,4702.160258274663,31778.59691067008,4739.284315078539,3997.9729676567536
transom_curves6_013_line_010,2095.3260066919343,33343.757574275754,6739.542958620553,4292.532818679311,32869.74578180124,4739.298660854377,3886.667515692515
transom_curves6_013_line_011,2161.595502793691,34726.260463549064,6739.518742816042,4076.403275078363,33961.6090405839,4739.313205908517,3781.4776417744038
transom_curves6_013_line_012,2246.170891224013,36074.91558166707,6739.495836743104,3704.5796496940666,35053.29795006856,4739.32762778006,3674.4429072904245
transom_curves6_013_line_013,2386.6877096744934,37432.473893738024,6739.474575305575,3370.667443512406,36138.67985248844,4739.341604160977,3518.462233943734
transom_curves6_013_line_014,2569.044248441599,38807.684530427476,6739.455296383499,3111.0049932134807,37201.58009515471,4739.354814708734,3252.47921931984
transom_curves6_013_line_015,2811.9107029366746,40170.229718897,6739.438338548691,2791.8428435075903,38193.731478261856,4739.366940618083,2788.539930259827
transom_curves6_013_line_016,3094.4754994616737,41507.87914561751,6739.424039978081,2382.1449114814172,39150.21583022011,4739.377658957883,2251.696524117137
transom_curves6_013_line_017,3365.7743872130545,42837.1421537007,6739.412738799759,1944.4598549055393,40135.67645723115,4739.386643829947,1770.0582039456608
transom_curves6_013_line_018,3647.1878091293966,44181.60169171345,6739.4047736058965,1556.1228757923582,41140.11348254878,4739.3935693505255,1329.6641125982942
transom_curves6_013_line_019,3840.2118684162733,45463.88638698313,6739.400483430858,1000.0000237487221,42185.59144929329,4739.398109471673,1000.0000237487221
